Title,Artist,Count,Lyrics
Dog Days Are Over,Florence + The Machine,318911261,"Happiness hit her, like a train on a track Coming towards her, stuck still no turning back She hid around corners and she hid under beds She killed it with kisses and from it she fled With every bubble she sank with a drink And washed it away down the kitchen sink  The dog days are over The dog days are done The horses are coming So you better run Run fast for your mother, run fast for your father Run for your children, for your sisters and brothers Leave all your love and your longing behind You can't carry it with you if you want to survive The dog days are over The dog days are done Can you hear the horses? 'Cause here they come  And I never wanted anything from you Except everything you had And what was left after that too, oh  Happiness hit her like a bullet in the back, back, back... Struck from a great height By someone who should know better than that  The dog days are over The dog days are done Can you hear the horses? 'Cause here they come Run fast for your mother, run fast for your father Run for your children, for your sisters and brothers Leave all your love and your longing behind You can't carry it with you if you want to survive The dog days are over The dog days are done Can you hear the horses? 'Cause here they come  The dog days are over The dog days are gone Can you hear the horses? 'Cause here they come The dog days are over The dog days are gone Can you hear the horses? 'Cause here they come"
I Can’t Make You Love Me/Nick Of Time,Bon Iver,19484394,"Turn down the lights Turn down the bed Turn down these voices, inside my head Lay down with me Tell me no lies Just hold me close, don't patronize me Don't patronize me  Cause I can't make you love me If you don't You can't make your heart feel Something it won't Here in the dark These final hours I will lay down my heart I feel the power but you don't No, you don't Cause I can't make you love me, If you don't If you don't No you won't  I close my eyes I won't see The love you don't feel When you're holding me Morning will come and I'll do what's right Just give me til then to give up this fight And I will give up this fight  Cause I can't make you love me if you don't I can't make your heart feel something it won't Here in the dark in these final hours I will lay down my heart I feel the power but you don't No you don't I can't make you love me if you don't If you don't  No, no, no, you won't I found love darling I found love darling I found love darling I found love darling, yeah I found love darling, darling, darling Love in the nick of time I found love darling, yeah Love in the nick of time"
Someone You'd Admire,Fleet Foxes,7286891,"After all is said and done I feel the same All that I hoped would change within me stayed Like a huddled moon-lit exile on the shore Warming his hands, a thousand years ago I walk with others in me yearning to get out Claw at my skin and gnash their teeth and shout One of them wants only to be someone you'd admire One would as soon just throw you on the fire After all is said and after all is done God only knows which of them I'll become"
Each Coming Night,Iron & Wine,26393813,"Will you say when I'm gone away 'My lover came to me and we'd lay'? In rooms unfamiliar but until now, oh-oh-oh-oh Until now, oh-oh-oh-oh Until now  Will you say to them when I'm gone 'I loved your son for his sturdy arms'? We both learned to cradle then live without, oh-oh-oh-oh Live without, oh-oh-oh-oh Live without  Will you say when I'm gone away 'Your father's body was judgement day'? We both dove and rose to the riverside, oh-oh-oh-oh Riverside, oh-oh-oh-oh Riverside  Will you say to me when I'm gone 'Your face has faded but lingers on'? 'Cause light strikes a deal with each coming night, oh-oh-oh-oh Coming night, oh-oh-oh-oh Coming night, oh-oh-oh-oh  Coming night, oh-oh-oh-oh Coming night, oh-oh-oh-oh Coming night, oh-oh-oh-oh Coming night"
Red Hands,Walk Off the Earth,22140386,"Oh yeah, oh yeah-ah, that gun is loaded  I know that I messed up a few times or watcha wanna call it I know if I fell down, you'd change the way that I saw it I put it on the line for this time only (Is that what you really want?) I can't see that I got red hands, I'm colorblind singing (day-oh) Don't put the blame on me, child, the damn thing gone wild (day-oh) Never wanted to be fooling you, can't believe I was ruining you-oo (Is that what you really want?) Oh yeah, oh yeah-ah, that gun is loaded  That gun is loaded, but it's not in my hand That gun is loaded, but it's not in my hand The fire burns, I'm not the one with the match, man That gun is loaded, but it's not in my hand Oh yeah, oh yeah-ah, that gun is loaded  I've seen it all before, you back out, and everything's changing I needed something more, you stepped down, so what are you chasing? I'd put it on rewind for this time only (Is that what you really want?) I realize that I got red hands, I wanna change this (day-oh) Don't ask me why I choose to lie, I stay blind, oh (day-oh) It's clear to me that you are human too, your accusations are burning through-oo (Is that what you really want?) Oh yeah, oh yeah-ah, that gun is loaded  That gun is loaded, but it's not in my hand That gun is loaded, but it's not in my hand The fire burns, I'm not the one with the match, man That gun is loaded, but it's not in my hand Oh yeah, oh yeah-ah, that gun is loaded Oh yeah, oh yeah-ah, that gun is loaded"
All My Rage,Laura Marling,1186356,"Stole my children, left my son Of all of them, he's the only one who did not mean that much to me I tip my cap to the raging sea Oh cover me up, I'm pale as night With a mind so dark and skin so white Is this the devil having fun? I'd tip my cap to the raging sun Now all my rage been gone Now all my rage been gone I'd leave my rage to the sea and the sun I'd leave my rage to the sea and the sun Stole my children, left my son Of all of them, he's the only one who did not mean that much to me I tip my cap to the raging sea My daughter, she's the pretty one I married her off to the reverend's son Now she lives in a sin-free world Tip your cap to the brave old girl Now all my rage been gone Now all my rage been gone I'd leave my rage to the sea and the sun I'd leave my rage to the sea and the sun Now all my rage been gone Now all my rage been gone I'd leave my rage to the sea and the sun I'd leave my rage to the sea and the sun"
Bodies,Pale Seas,945815,"Love chewed a hole in me but it couldn't take my mind The second time I'm blind and my heart's not there And time was the second healer running down my spine I see it all the time, oh, your hearts not there But your body's clinging on to what you have When your race is over, I will be gone I can feel us drowning in the southern air And my heart is screaming 'No, No, No, No!' It's going, gone And life has set in motion what you wanted most I'm running to the coast and I'm staying there But time, and all it's ocean, I can't get there soon All the things she said were true, I'm going there If she won't sing for me will she sing for the devil? Then all my love came running back I can feel us drowning in the southern air And my heart is screaming 'No, No, No, No!' But your body's clinging on to what you have When your race is over, I will be gone I can feel us drowing in the southern air And my heart is screaming 'No, No, No, No!' It's going, gone"
This Year,The Mountain Goats,14960260,I broke free on a Saturday morning I put the pedal to the floor Headed north on Mills Avenue And listened to the engine roar  My broken house behind me And good things ahead A girl named Cathy Wants a little of my time Six cylinders underneath the hood Crashing and kicking Aha! Listen to the engine whine  I am going to make it through this year If it kills me I am going to make it though this year If it kills me  I played video games in a drunken haze I was seventeen years young Hurt my knuckles punching the machines The taste of Scotch rich on my tongue  And then Cathy showed up And we hung out Trading swigs from a bottle All bitter and clean Locking eyes Holding hands Twin high maintenance machines  I am going to make it through this year If it kills me I am going to make it though this year If it kills me  I drove home in the California dusk I could feel the alcohol inside of me hum Pictured the look on my stepfather's face Ready for the bad things to come  I down shifted As I pulled into the driveway The motor screaming out Stuck in second gear The scene ends badly As you might imagine In a cavalcade of anger and fear There will be feasting and dancing In Jerusalem next year  I am going to make it through this year If it kills me I am going to make it though this year If it kills me
Flame On My Head,Blaudzun,1920930,I wanna go down to the sea again I wanna go talk I wanna go Dont know when I wanna go Even if im snowed up Hope I wanna go I wanna go Seek your hiding place I wanna go far I wanna go down Flat face I wanna grow old and hold Your body next to me I wanna go up I wanna grow hair I wanna go now I wanna go mad and shout it out I wanna go Peace will hold No war will bring me down Carried away by the ghosts in your bed Does it look i got a flame on my head I wanna grow wings I wanna go chasing you I wanna go Tell me not to do (it) I wanna go Take your doubts I wanna go loud Sweet sound machine I wanna go down I wanna go south I wanna go home I wanna go Hear the north wind blow I wanna go Peace will hold No war Will bring me down Carried away by the ghosts in your bed Does it look i got a flame on my head Youll be the laughter and ill be the joke It doesnt matter how far we will go (But) dont waste your hands on the tambourine goods
The Drying Of The Lawns,The Tallest Man On Earth,4409705,"She said I cannot tell you why, she said I'm in a rush There are softer dreams for you to think about now love Things that you have seen this night that run by that the river's flow I can use you if you're in the flame, I'm a growin' old  And no this is not the summer dream she said It's just the drying of the lawns I want to leave out there  Well, I've said I've sailed the frozen corners of the dark Atlantic Sea And I drifted on the waves and the mirage beneath And never have I felt such numb and pointless searchin' true As when I set my eyes and torched the plans on the mark of you  And no this is not the summer dream she said It's just the drying of the lawns I want to leave out there  She said you follow me like sheep that think this cane could do some harm But I tell you, boy I'm frightened still with a sister's heart I set my eyes upon the shore whenever you wake up I'm leavin' 'cause you don't fear what you're dreamin' of  And no this is not the summer dream she said It's just the drying of the lawns I want to leave out there  But I will stand down in the hallway with no thought to leave the set Of a movie I will sure as hell not end just yet If evenings are for romance then this mornin' is for us It will never end and our last dream will leave this house  And no this is not the summer dream I said It's just the drying of the lawns that want to leave us here Oh, it's the drying of the lawns that want to leave us here"
Heartbeats,José González,269002975,"One night to be confused One night to speed up truth We had a promise made Four hands and then away Both under influence We had divine sense To know what to say Mind is a razor blade  To call for hands of above To lean on Wouldn't be good enough For me, no  One night of magic rush The start of simple touch One night to push and scream And then relief Ten days of perfect hues The colors red and blue We had a promise made We were in love  To call for hands of above To lean on Wouldn't be good enough For me, no To call for hands of above To lean on Wouldn't be good enough  And you, you knew the hand of the devil And you, kept us awake with wolf teeth Sharing different heartbeats In one night  To call for hands of above To lean on Wouldn't be good enough For me, no To call for hands of above To lean on Wouldn't be good enough"
The Sun,Ukulele Clan Band,645352,There's a time for every boy to realize he's not that joy And pretend he's having fun while the rest are on his back What is wrong about it? What is wrong about the sun? Picture you and picture me on a boat that rows within Such a current wouldn't sink Such a current wouldn't sink What is wrong about it? What is wrong about the sun? Where do you go? When you've got no place to go? There's a time for every girl to realize he's not that swirl And pretend that she wants to dance while the rest are having fun What is wrong about it? What is wrong about the sun? Where do you go? When you've got no place to go? Where do you go? When you've got no place to go? Where do you go? When you've got no place to go? Where do you go? When you've got no place to go?
After The Storm,Mumford & Sons,43301711,"And after the storm I run and run as the rains come And I look up, I look up On my knees and out of luck I look up Night has always pushed up day You must know life to see decay But I won't rot, I won't rot Not this mind and not this heart I won't rot  And I took you by the hand And we stood tall And remembered our own land What we lived for  But there will come a time You'll see, with no more tears And love will not break your heart But dismiss your fears Get over your hill and see What you find there With grace in your heart And flowers in your hair  And now I cling to what I knew I saw exactly what was true But oh no more That's why I hold That's why I hold with all I have That's why I hold  And I won't die alone And be left there Well I guess I'll just go home Oh God knows where Because death is just so full And man so small Well I'm scared of what's behind And what's before  There will come a time You'll see, with no more tears And love will not break your heart But dismiss your fears Get over your hill and see What you find there With grace in your heart And flowers in your hair And there will come a time You'll see, with no more tears And love will not break your heart But dismiss your fears Get over your hill and see What you find there With grace in your heart And flowers in your hair"
Knots,Lisa Hannigan,6672555,"It was early in the morning We were sitting on the stoop There wheeled away a starling And I thought that I would, too Oh, for all I knew I was lost through and through  In my high heels And my old dress With my new keys In the wrong city  I-I-I, I tie the knots to remember in my heart So I choke and I sputter to a stop I am a borrower and lender of the lot  I walk away asleep And chalk an outline round the scene This shadow play of whiskey talk A heavy denier dream Oh, let it be I was lost in him and me    x2   I tie the knots to remember in my heart I tie the knots to remember in my heart So I choke and I sputter to a stop"
Northern Sky,Nick Drake,24497484,"I never felt magic crazy as this I never saw moons knew the meaning of the sea I never held emotion in the palm of my hand Or felt sweet breezes in the top of a tree But now you're here Brighten my northern sky  I've been a long time that I'm waiting Been a long time that I'm blown I've been a long time that I've wandered Through the people I have known Oh, if you would and you could Straighten my new mind's eye  Would you love me for my money? Would you love me for my head? Would you love me through the winter? Would you love me 'til I'm dead? Oh, if you would and you could Come blow your horn on high  I never felt magic crazy as this I never saw moons knew the meaning of the sea I never held emotion in the palm of my hand Or felt sweet breezes in the top of a tree But now you're here Brighten my northern sky"
Passion Play,William Fitzsimmons,8877616,"I should not have hid where my heart can't follow 'cause this grace gets so far and too hard to swallow I've been running from Saul, he's been giving chase; When I look in his eyes, all I see is my face You're still on my back after all these years Chasing me out of hell and my nice veneers I don't know how you stand when you've got no floor Or how you can breathe with your hands on boards I just want to be not what I am today I just want to be better than my friends might say I just want a small part in your passions play Do you hear when I call in the midst of wrong? Do you hear these here words while I sing this song? Are you caught up in me like I heard you say Or just some big cashier that I'll have to pay? 'Just want to be not what I am today I just want to be better than my friends might say I just want a small part in your passions play"
Meadowlarks,Fleet Foxes,8148980,"Meadowlark, fly your way down I hold a cornucopia and a golden crown For you to wear upon your fleecy down  My meadowlark, sing to me  Hummingbird, just let me die Inside the broken ovals of your olive eye I do believe you gave it your best try  My hummingbird, sing to me   My hummingbird, sing to me  Don't believe a word that I haven't heard Little children laughing at the boys and girls The meadowlark singing to you each and every day The arc light on the hillside and the market in the hay"
Calling Me Names,Good Old War,2334375,"You should blame yourself You and no one else You can say you're not; but you were guilty as well Instead of making sense And talking like we're friends You think it's a better idea Calling, calling  Calling me names Don't think it's gonna change me Calling me names (Lala lala lalala) Calling, calling Calling me names Don't think it's ever gonna change me (Lala lala lalala) Calling me names Calling, calling me names (Lala lala lalala)  The nights you talk about I always forget Something I did, or something I should not have said And when I think we're good It happens again You think it's a better idea Calling, calling  Calling me names Don't think it's gonna change me Calling me names (Lala lala lalala) Calling, calling Calling me names Don't think it's ever gonna change me (Lala lala lalala) Calling me names Calling, calling me names  You should blame yourself (nanana) You and no one else (nanana) You can say you're not; but you were guilty as well (oooh) Instead of making sense (nanana) And talking like we're friends (nanana) You think it's a better idea(oooh) Calling, calling  Calling me names Don't think it's gonna change me Calling me names (Lala lala lalala) Calling, calling Calling me names Don't think it's ever gonna change me (Lala lala lalala) Calling me names Calling, calling me names  Calling me names Don't think it's gonna change me Calling me names Calling, calling Calling me names Don't think it's ever gonna change me Calling me names Calling, calling me names"
"Piazza, New York Catcher",Belle & Sebastian,25454243,"Elope with me Ms. Private and we'll sail around the world I will be your Ferdinand and you my wayward girl How many nights of talking in hotel rooms can you take How many nights of limping round on pagan holidays Oh elope with me in private and we'll set something ablaze A trail for the devil to erase  San Francisco's calling us, the Giants and Mets will play Piazza, New York catcher, are you straight or are you gay We hung about the stadium, we've got no place to stay We hung about the tenderloin and tenderly you tell About the saddest book you ever read It always makes you cry The statue's crying too and well he may  I love you I've a drowning grip on your adoring face I love you my responsibility has found a place Beside you and strong warnings in the guise of gentle words Come wave upon me from the family wider net absurd You'll take care of her, I know it, you will do a better job Maybe, but not what she deserves  Elope with me Miss Private and we'll drink ourselves awake We'll taste the coffee houses and award certificates A privy seal to keep the feel of 1960 style We'll comment on the decor and we'll help the passerby And at dusk when work is over we'll continue the debate In a borrowed bedroom virginal and spare  The catcher hits for .318 and catches every day The pitcher puts religion first and rests on holidays He goes into cathedrals and lies prostrate on the floor He knows the drink affects his speed he's praying for a doorway Back into the life he wants and the confession of the bench Life outside the diamond is a wrench  I wish that you were here with me to pass the dull weekend I know it wouldn't come to love, my heroine pretend A lady stepping from the songs we love until this day You'd settle for an epitaph like, 'Walk Away, Renee' The sun upon the roof in winter will draw you out like a flower Meet you at the statue in an hour Meet you at the statue in an hour"
Catch The Wind,Donovan,746311,"In the chilly hours and minutes of uncertainty I want to be in the warm heart of your loving mind To feel you all around me And to take your hand along the sand Ah, but I may as well try and catch the wind When sundown pales the sky I want to hide a while behind your smile And everywhere I'd look, your eyes I'd find For me to love you now, would be the sweetest thing T'would make me sing Ah, but I may as well try and catch the wind When rain has hung the leaves with tears I want you near, to kill my fears To help me to leave all my blues behind Standing in your heart is where I want to be And long to be Ah, but I may as well try and catch the wind Ah, but I may as well try and catch the wind"
The World Is A Picture,Josh Pyke,1054272,"Twenty past seven, the steam still rising from your coffee cup All I've ever wanted was everything and all at once And if I'm ever gonna get any better One way or another, I'll have to settle But to me settling's, never seemed good enough But if I'm ever gonna get things right I need to settle for an honest fight The world is a picture, painted on paper So cut it into pieces, and put it back together The world is a picture, painted on paper So cut it into pieces, and put it back together Twenty past eleven, the gloom standing over me like a bodyguard Guarding on something I'm not sure I even want Eight past four in the morning, waiting for sleep that never comes This is when the hope of a better day dies with them But if I'm ever gonna get things right I need to settle for an honest fight The world is a picture, painted on paper So cut it into pieces, and put it back together The world is a picture, painted on paper So cut it into pieces, and put it back together The world is a picture, painted on paper So cut it into pieces, and put it back together The world is a picture, painted on paper And it's hard to stay fixed on making things better When there's no one there to make it better for The world is a picture, painted on paper Cut it into pieces, and put it back together The world is a picture, painted on paper Cut it into pieces, and put it back together The world is a picture, painted on paper Cut it into pieces, and put it back together The world is a picture, painted on paper Cut it into pieces, and put it back together The world is a picture, painted on paper Cut it into pieces, and put it back together The world is a picture, painted on paper Cut it into pieces, and put it back together The world is a picture, painted on paper Cut it into pieces, and put it back together"
Shine,Benjamin Francis Leftwich,136112153,"I could live in a different place With a different house and a different name I could sing you your favorite song Yeah, you'd sing along, you'd sing along I could wrap you in your favorite clothes And kiss your face just so you know That I'm the one who has got your back Now turn around and don't be sad  I hope you find the love that's true So the morning light can shine on you I hope you find what you're looking for So your heart is warm forever more  I could fly you away with me To the furthest place you'll ever be We could smoke 'til the sun goes down And without a sound, without a sound We'd fall asleep by the big blue sea With open eyes so we could see The way it shines for you and I You know it'll shine until we fly  I hope you find the love that's true So the morning light can shine on you I hope you find what you're looking for So your heart is warm forever more  I could wait with you by the water I could wait with you for the winter to come I could stand with you with your snow boots on  I hope you find the love that's true So the morning light can shine on you I hope you find what you're looking for So your heart is warm forever more I hope you find the love that's true So the morning light can shine on you I hope you find what you're looking for So your heart is warm forever more"
Dance Me to the End of Love - Bonus,The Civil Wars,26556562,"Dance me to your beauty with a burning violin Dance me through the panic 'til I'm gathered safely in Lift me like an olive branch and be my homeward dove And dance me to the end of love Please dance me to the end of love  Oh, let me see your beauty when the witnesses are gone Let me feel you moving like they do in Babylon Show me slowly what I only know the limits of And dance me to the end of love Please dance me to the end of love  Love, love Love, love, love Love, love Love, love, love Love, love Love, love, love [Verse 3: Joy Williams, John Paul White & Both Dance me to the wedding now Dance me on and on And dance me very tenderly Dance me very long We're both of us Beneath our love, we're both of us above And dance me to the end of love Won't you dance me To the end of love?  Love, love Love, love, love Love, love Love, love, love Love, love Love, love, love"
Morning Song,The Avett Brothers,14124026,"Hurt so bad You don't come around here anymore Worse than that Nothing's really helping I've been thinking 'bout drinking again It's alright If you finally stop caring Just don't go and tell someone that does Cause even though I know there's hope in Every morning song I have to find that melody alone Her name became The flame unto the fire A magpie on the wire warned of those Dead until the high Shamelessly alive until the low It's alright If you finally stop caring Just don't go and tell someone that does Cause even though I know there's hope in Every morning song I have to find that melody alone But we can go ahead If no one notices What's the point of it? I have to ask How you learn to see The hope eternally When you're soon to leave Oh, leave at last Hurt so bad More than I expected that it would Worse than that It seems to be lasting just a little Longer than it should It's alright If you finally stop caring Just don't go and tell someone that does Cause even though I know there's hope in Every morning song I have to find that melody alone I have to find that melody alone I have to find that melody alone I have to find that melody alone"
On Top Of The World,Imagine Dragons,419878057,"If you love somebody Better tell them while they're here 'cause They just may run away from you You'll never know quite when, well Then again, it just depends on How long of time is left for you I've had the highest mountains I've had the deepest rivers You can have it all, but life keeps moving  Now take it in but don't look down...  'Cause I'm on top of the world, hey I'm on top of the world, hey Waiting on this for a while now Paying my dues to the dirt I've been waiting to smile, hey Been holding it in for a while, hey Take you with me if I can Been dreaming of this since a child I'm on top of the world  I've tried to cut these corners Try to take the easy way out I kept on falling short of something I could've gave up then, but Then again, I couldn't have 'cause I've traveled all this way for something  Now take it in, but don't look down...  'Cause I'm on top of the world, hey I'm on top of the world, hey Waiting on this for a while now Paying my dues to the dirt I've been waiting to smile, hey Been holding it in for a while, hey Take you with me if I can Been dreaming of this since a child I'm on top of the world  Oh-woah, oh-oh, oh-oh Oh-woah, oh-oh  'Cause I'm on top of the world, hey I'm on top of the world, hey Waiting on this for a while now Paying my dues to the dirt I've been waiting to smile, hey Been holding it in for a while, hey Take you with me if I can Been dreaming of this since a child  And I know it's hard when you're falling down And it's a long way up when you hit the ground, but Get up, now, get up, get up, now And I know it's hard when you're falling down And it's a long way up when you hit the ground, but Get up, now, get up, get up, now  'Cause I'm on top of the world, hey (And I know it's hard when you're falling down) I'm on top of the world, hey (And it's a long way up when you hit the ground, but) Waiting on this for a while now (Get up, now, get up) Paying my dues to the dirt (Get up, now) I've been waiting to smile, hey (And I know it's hard when you're falling down) Been holding it in for a while, hey (And it's a long way up when you hit the ground, but) Take you with me if I can (Get up, now, get up) Been dreaming of this since a child (Get up, now) I'm on top of the world"
1904,The Tallest Man On Earth,17591126,"Well some they say its not even funny And there you stand, not even trying They say it is in line with the aging Sometimes noise is just your mind But the lesson is vague and the lightning Shows a deer with her mind on the moor And now something with the sun is just different Since they shook the earth in 1904 And as I lower down I hear its a message And its 1902 just telling people to get out And if there was a just a way I could tell them Its been long, but you are right And the singing is slow and so quiet Like the sound when you sweep off the floor And now something with the dirt is just different Since they shook the earth in 1904 And when the night is young But the bridge is up Something passing by our shore And the only one you can tell it to Well it's the only one that ever knows And since one rock was made to go through my window Here is something so strange and something louder than before And youre living with no light or direction but damn precise And now you know When believing is hard but you go now And you feel what you drag across the floor Because something with these trails are just different Since they shook the earth in 1904 And when the night is young But the bridge is up Something passing by our shore And the only one you will tell it to Well it's the only one who'll ever know And some will say its not even healthy But body is young and mind is sure That something is alright with your thinking Because they shook the earth in 1904"
Is There A Ghost,Band of Horses,22835365,"I could sleep, I could sleep I could sleep, I could sleep When I lived alone Is there a ghost in my house? I could sleep, I could sleep I could sleep, I could sleep When I lived alone Is there a ghost in my house? When I lived alone Is there a ghost in my house? My house I could sleep, I could sleep I could sleep, I could sleep When I lived alone Is there a ghost in my house? When I lived alone Is there a ghost in my house? My house I could sleep, I could sleep I could sleep, I could sleep When I lived alone Is there a ghost in my house? When I lived alone Is there a ghost in my house? My house"
' Cello Song,Nick Drake,8753942,"Strange face, with your eyes so pale and sincere Underneath you know well you have nothing to fear For the dreams that came to you when so young Told of a life where Spring is sprung  Mmm  You would seem so frail in the cold of the night When the armies of emotion go out to fight But while the Earth sinks to its grave You sail to the sky on the crest of a wave  So forget this cruel world where I belong I'll just sit and wait and sing my song And if one day you should see me in the crowd Lend a hand and lift me to your place in the cloud  Mmm Mmm Mmm Mmm"
The Only Living Boy in New York,Simon & Garfunkel,45950329,"Tom, get your plane right on time I know your part'll go fine Fly down to Mexico Da-n-da-da-n-da-n-da-da and here I am The only living boy in New York  I get the news I need on the weather report I can gather all the news I need on the weather report Hey, I've got nothing to do today but smile Da-n-da-da-n-da-da-n-da-da and here I am The only living boy in New York  Half of the time we're gone but we don't know where And we don't know where Here I am... Half of the time we're gone but we don't know where And we don't know where  Tom, get your plane right on time I know that you've been eager to fly now Hey, let your honesty shine, shine, shine now Da-n-da-da-n-da-da-n-da-da Like it shines on me The only living boy in New York The only living boy in New York  Here I am... Here I am..."
Frankie's Gun!,The Felice Brothers,5541953,"My car goes Chicago Every weekend to pick up some cargo I think I know the bloody way by now, Frankie And turn the god damn radio down, thank you Pull over Count the money But don't count the thirty in the glove box buddy That's for to buy Lucille some clothes  Bang bang bang went Frankie's gun He shot me down Lucille He shot me down Lucille He shot me down He shot me down He shot me down  Work zones double fines Don't pass the double lines Trailer McDonald's rest stop trailer double wide I saw a man hit my mom one time, really I hurt him so damn bad I had to hide in Jersey Called my mama told her In the dresser There's ten or twenty dollars but there ain't no lesser That's for to take my sister to the picture show  Bang bang bang went Frankie's gun He shot me down Lucille He shot me down Lucille He shot me down He shot me down He shot me down Sha nay na sha nay na na na na na na na na na na  Slip make a fender shine Frankie you're a friend of mine Got me off a bender after long legged Brenda died I thought we might be on a roll this time Frankie I could have swore the box said Hollywood blanks but You see my mama Please tell her I left a little rock in a box in the cellar That's for to wear till kingdom come  Bang bang bang went Frankie's gun He shot me down Lucille He shot me down Lucille He shot me down He shot me down He shot me down Sha nay na sha nay na na na na na na na na"
Brother,Edward Sharpe & The Magnetic Zeros,3156140,"Somewhere over the Earth A song, a song Somewhere I have heard My brother is gone Away, under the Moon Brother, brother Away, gone so soon Please singin' his tune Still singin' his tune And away he gone day And away he gone night And away he gone dark And away he gone light Up and away he gone away But in a way he gonna stay Oh brother of mine We'll be singin' some day Yeah we'll sing it someday Yeah we'll sing it someday Yeah we'll sing it someday Undead audio, yes we'll be singin' someday Some say I am to blame Brother, brother Some days I feel the same I'm feelin' that shame Away under the moon Brother, brother Away, gone so soon Please singin' this tune Still singin' his tune And away he gone dark And away he gone light And away he gone day And away he gone night Up and away he gone away But in a way he gonna stay Oh brother of mine We'll be singin' some day Yeah we'll sing it someday Eh, yeah we'll sing it someday Brother of mine, we'll be sing it someday Undead audio, yes we'll sing it today"
I Walk the Line,Johnny Cash,149004744,"Nickels and dimes Sticks to my mind I want more than You have my friends  Got a thing for nickel plated nines and pretty dimes MAC-11, I squeeze like lemon limes Squirt obey your thirst, fashion lines 'tween beauty and beast, I walk the line Johnny Cash, I'm a real G I cut myself today to see if I still bleed Success is so sublime Gotta do that time to time so I don't lose my mind Something 'bout the struggle so divine This sort of love is hard to define When you scratching for every nickel and dime Got me itching to do this shit for my mom Do this shit for my town Leave the door open hoping they kick it down The purest form of giving is anonymous to anonymous We gon' make it there, I promise this  Nickels and dimes Sticks to my mind I want more than You have my friends  Sometimes I feel survivor's guilt I gave some money to this guy, he got high as hell Now I'm part of the problem far as I could tell Did I do it for him or do it for myself Can't lie to myself I love my niggas more than my own blood I die for my niggas and I love my cub, hope that's not fucked up I got a problem with the handouts, I took the man route I'll give an opportunity though, that's the plan now No guilt in giving clear a nigga conscience out No guilt in receiving, every thing within reason Can't see it taking food out my little monster's mouth That'll drive me gaga Run up in your momma's house, two nickels, one dime Manslaughter charges, the lawyer, knocked it down I'm just trying to find common ground 'fore Mr. Belafonte come and chop a nigga down Mr. Day O, major fail Respect these youngins boy, it's my time now Hublot homie, two door homie You don't know all the shit I do for the homies  Nickels and dimes Sticks to my mind I want more than You have my friends  It all depends How the story is Nickels and dimes Tickle my mind  Pardon my hubris, Stanley Kubrick With eyes wide shut, I could cook up two bricks Turn nickels to dime, turn dimes to quarters Turn wives from daughters, oh, I'm clear as water And just for clarity, my presence is charity My flow is a gift, philanthropist Everybody 'round me rich, or will be Baby boy I promise you this, or kill me And when a nigga go as the old adage go You die rich and you die disgraced, so just let me grow Watch me cook, throw no looks Like Magic in his prime when Kareem sky hooked, yeah Y'all not worthy, sometimes I feel like Y'all don't deserve me, my flow unearthly The greatest form of giving is anonymous to anonymous So here y'all go, I promise this  Nickels and dimes Sticks to my mind I want more than You have my friends"
Down With The Shine,The Avett Brothers,4306030,"Down with the shine, the perfect shine That poisons the well, and ruins my mind I get took for a ride every time Down with the glistening shine  It's in with the new, and it's out with the old Out goes the warm, and in comes the cold It's the most predictable story told In with the young, out with the old   A belly full of high-dollar wine A fat hand, a fat wallet too Things change and get strange With the movement of time It's happening right now to you   It's a real bad time to bring up the truth Though we search we found no Fountain of youth Not in Spain, nowhere near anywhere Close to here  There's nothing good because nothing lasts And all that comes here, it comes to pass I would voice my pain but the change wouldn't last All that comes, it comes here to pass"
Atlas Hands,Benjamin Francis Leftwich,63593594,"Take me to the docks, there's a ship without a name there And it is sailing to the middle of the sea The water there is deeper than anything you've ever seen Jump right in and swim until you're free  I will remember your face Cause I am still in love with that place But when the stars are the only things we share Will you be there?  Money came like rain to your hands while you were waiting For that cold long promise to appear People in the churches started singing above their hands They say, 'My God is a good God and He cares'  I will remember your face Cause I am still in love with that place When the stars are the only things we share Will you be there?  I've got a plan, I've got an atlas in my hands I'm gonna turn when I listen to the lessons I've learned I've got a plan, I've got an atlas in my hands I'm gonna turn when I listen to the lessons I've learned"
Feeding Line,Boy & Bear,13279138,"My body moves in time We're begging on the feeding line We're lifting out above this head space See, my body over flows  But I got my whole damn life Caught up in moments entirely of yours  But I'm finding it harder to reason in order to grow And finding it hard is a feeling that all of you know Know, know...  See, my body keeps in line And I got my whole damn life Oh, I want to be somebody, somebody, someone You're so desperate now Oh no, you won't let it go You bit off your tongue to become one  And nevertheless, when this pain in my chest seems to grow I'm living it harder to feel what it feels like to know You know, know, know...  In the home I lived in, I came to grow My body cumbersome and slow But I felt it, felt it coming over me... In the home I lived in, I came to grow My body cumbersome and slow But I felt it, felt it coming over me...  But I got my whole damn life Caught up in moments entirely of yours  But I'm finding it harder to reason in order to grow And finding it hard is a feeling that all of you know Nevertheless, when this pain in my chest seems to grow And grow You know, know, know..."
